Date,Squad,Home_Away,Match_Half,Minute,Player,xG,PSxG,Outcome,Distance,Body Part,Notes,Player_SCA_1,Event_SCA_1,Player_SCA_2,Event_SCA_2
2022-08-03,Nashville,Away,1,41,Hany Mukhtar,0.04,0.13,Saved,26,Right Foot,,Randall Leal,Pass (Live),Daniel Lovitz,Pass (Live)
2022-08-03,Nashville,Away,1,43,Teal Bunbury,0.11,0.66,Saved,6,Right Foot,,Shaquell Moore,Pass (Live),Randall Leal,Pass (Dead)
2022-08-03,Nashville,Away,1,45,Teal Bunbury,0.11,,Blocked,16,Right Foot,,Teal Bunbury,Take-On,Teal Bunbury,Shot
2022-08-03,Nashville,Away,2,46,Hany Mukhtar,0.20,,Blocked,8,Left Foot,,Daniel Lovitz,Pass (Live),Shaquell Moore,Pass (Live)
2022-08-03,Nashville,Away,2,50,Randall Leal,0.05,,Off Target,22,Right Foot,Volley,Alex Muyl,Pass (Live),,
2022-08-03,Nashville,Away,2,53,Alex Muyl,0.06,,Off Target,16,Right Foot,,Hany Mukhtar,Pass (Live),,
2022-08-03,Nashville,Away,2,78,Alex Muyl,0.15,0.16,Saved,7,Left Foot,Volley,Walker Zimmerman,Pass (Live),David Romney,Pass (Dead)
2022-08-03,Nashville,Away,2,85,C.J. Sapong,0.04,,Off Target,16,Right Foot,,Alex Muyl,Pass (Live),Alex Muyl,Take-On
2022-08-06,Atlanta Utd,Home,1,6,Josef Martínez,0.06,0.08,Saved,29,Right Foot,,Santiago Sosa,Pass (Live),Santiago Sosa,Pass (Live)
2022-08-06,Atlanta Utd,Home,1,23,Ronaldo Cisneros,0.24,0.40,Goal,12,Left Foot,Deflected,Luiz Araújo,Pass (Live),Caleb Wiley,Pass (Live)
2022-08-06,Atlanta Utd,Home,1,36,Thiago Almada,0.05,0.16,Saved,18,Right Foot,,Luiz Araújo,Pass (Live),Thiago Almada,Pass (Dead)
2022-08-06,Atlanta Utd,Home,1,45+3,Marcelino Moreno,0.04,,Off Target,23,Right Foot,,Santiago Sosa,Pass (Live),Ronaldo Cisneros,Pass (Live)
2022-08-06,Atlanta Utd,Home,2,47,Josef Martínez,0.11,,Blocked,13,Right Foot,,Thiago Almada,Pass (Dead),Josef Martínez,Pass (Live)
2022-08-06,Atlanta Utd,Home,2,53,Luiz Araújo,0.06,0.50,Saved,12,Left Foot,,Luiz Araújo,Take-On,Thiago Almada,Pass (Live)
2022-08-06,Atlanta Utd,Home,2,60,Marcelino Moreno,0.05,,Blocked,28,Right Foot,,Thiago Almada,Pass (Live),Caleb Wiley,Pass (Live)
2022-08-06,Atlanta Utd,Home,2,66,Thiago Almada,0.11,,Off Target,17,Left Foot,,Marcelino Moreno,Pass (Live),Thiago Almada,Pass (Live)
2022-08-06,Atlanta Utd,Home,2,88,Franco Ibarra,0.23,,Off Target,6,Head,,Marcelino Moreno,Pass (Dead),Thiago Almada,Pass (Live)
2022-08-06,Atlanta Utd,Home,2,90+4,Andrew Gutman,0.03,0.33,Goal,26,Left Foot,,Marcelino Moreno,Pass (Live),Marcelino Moreno,Pass (Live)
2022-08-06,Seattle,Away,1,12,Albert Rusnák,0.05,,Blocked,20,Right Foot,,Alex Roldan,Pass (Live),Jordan Morris,Pass (Live)
2022-08-06,Seattle,Away,1,29,Cristian Roldan,0.02,,Off Target,32,Right Foot,,Nicolás Lodeiro,Pass (Live),Albert Rusnák,Pass (Live)
2022-08-06,Seattle,Away,1,32,Jordan Morris,0.08,0.63,Saved,11,Head,,Alex Roldan,Pass (Live),Albert Rusnák,Pass (Live)
2022-08-06,Seattle,Away,1,33,Will Bruin,0.14,,Blocked,7,Head,,Jordan Morris,Pass (Live),Nicolás Lodeiro,Pass (Live)
2022-08-06,Seattle,Away,2,56,Cristian Roldan,0.08,0.06,Saved,9,Head,,Nicolás Lodeiro,Pass (Dead),,
2022-08-06,Seattle,Away,2,63,Jordan Morris,0.22,,Off Target,6,Head,,Nicolás Lodeiro,Pass (Dead),Nicolás Lodeiro,Pass (Live)
2022-08-06,Seattle,Away,2,68,Cristian Roldan,0.19,,Blocked,11,Right Foot,,Nicolás Lodeiro,Pass (Live),Albert Rusnák,Pass (Live)
2022-08-06,Seattle,Away,2,68,Cristian Roldan,0.18,0.24,Goal,11,Right Foot,,Cristian Roldan,Shot,,
2022-08-06,Seattle,Away,2,75,Albert Rusnák,0.09,,Off Target,10,Right Foot,Volley,Alex Roldan,Pass (Live),Cristian Roldan,Pass (Live)
2022-08-06,Seattle,Away,2,76,Raúl Ruidíaz,0.02,0.48,Saved,25,Right Foot,,Nicolás Lodeiro,Pass (Live),Jordan Morris,Pass (Live)
2022-08-06,Seattle,Away,2,77,Cristian Roldan,0.08,,Off Target,8,Head,,Nicolás Lodeiro,Pass (Live),Cristian Roldan,Pass (Live)
2022-08-06,Seattle,Away,2,77,Raúl Ruidíaz,0.05,,Off Target,12,Head,,Alex Roldan,Pass (Live),,
2022-08-06,Seattle,Away,2,90,Yeimar Gómez Andrade,0.03,,Blocked,14,Head,,Nicolás Lodeiro,Pass (Dead),Nicolás Lodeiro,Fouled
2022-08-06,Seattle,Away,2,90,Danny Leyva,0.02,,Blocked,30,Right Foot,,Alex Roldan,Pass (Live),Yeimar Gómez Andrade,Shot
2022-08-06,Charlotte,Home,1,1,Yordy Reyna,0.15,0.42,Goal,11,Head,,Jaylin Lindsey,Pass (Live),,
2022-08-06,Charlotte,Home,1,23,Karol Świderski,0.29,0.42,Saved,9,Other,,Quinn McNeill,Pass (Live),Karol Świderski,Pass (Live)
2022-08-06,Charlotte,Home,1,35,Yordy Reyna,0.03,,Blocked,27,Right Foot,,Karol Świderski,Pass (Live),,
2022-08-06,Charlotte,Home,1,37,McKinze Gaines,0.11,0.86,Saved,12,Right Foot,,Jaylin Lindsey,Pass (Live),Karol Świderski,Pass (Live)
2022-08-06,Charlotte,Home,1,43,Yordy Reyna,0.03,,Blocked,25,Right Foot,,Karol Świderski,Pass (Live),Ben Bender,Pass (Live)
2022-08-06,Charlotte,Home,1,45,Karol Świderski,0.44,0.95,Goal,4,Left Foot,Deflected,Ben Bender,Pass (Live),Yordy Reyna,Pass (Live)
2022-08-06,Charlotte,Home,1,45+2,McKinze Gaines,0.04,,Off Target,15,Right Foot,Volley,Jaylin Lindsey,Pass (Live),Ben Bender,Pass (Live)
2022-08-06,Charlotte,Home,2,48,Brandt Bronico,0.04,0.04,Saved,16,Right Foot,,Ben Bender,Pass (Live),Yordy Reyna,Pass (Live)
2022-08-06,Charlotte,Home,2,79,Karol Świderski,0.02,,Off Target,14,Left Foot,Volley,Jordy Alcivar,Pass (Dead),Andre Shinyashiki,Fouled
2022-08-06,Charlotte,Home,2,83,Anton Walkes,0.02,,Blocked,21,Left Foot,Volley,Jordy Alcivar,Pass (Dead),Brandt Bronico,Pass (Live)
2022-08-06,Charlotte,Home,2,90,Jordy Alcivar,0.10,,Blocked,21,Right Foot,,Karol Świderski,Pass (Live),Andre Shinyashiki,Pass (Live)
2022-08-06,Charlotte,Home,2,90+1,Daniel Armando Ríos,0.08,,Blocked,7,Head,,Jordy Alcivar,Shot,,
2022-08-06,Chicago Fire,Away,1,13,Chris Mueller,0.09,,Blocked,18,Right Foot,,Kacper Przybyłko,Pass (Live),Xherdan Shaqiri,Pass (Live)
2022-08-06,Chicago Fire,Away,1,17,Mauricio Pineda,0.51,,Off Target,3,Right Foot,Volley,Chris Mueller,Pass (Live),Miguel Navarro,Pass (Live)
2022-08-06,Chicago Fire,Away,1,17,Kacper Przybyłko,0.49,0.89,Saved,4,Left Foot,,Mauricio Pineda,Shot,,
2022-08-06,Chicago Fire,Away,1,21,Gastón Giménez,0.02,0.14,Saved,30,Left Foot,,Miguel Navarro,Pass (Live),Jairo Torres,Pass (Live)
2022-08-06,Chicago Fire,Away,1,21,Kacper Przybyłko,0.21,0.80,Goal,9,Left Foot,,Gastón Giménez,Shot,,
2022-08-06,Chicago Fire,Away,1,23,Xherdan Shaqiri,0.10,0.02,Saved,17,Left Foot,,Gastón Giménez,Pass (Live),,
2022-08-06,Chicago Fire,Away,1,24,Federico Navarro,0.07,0.37,Goal,21,Left Foot,Volley,Xherdan Shaqiri,Pass (Live),Jairo Torres,Pass (Live)
2022-08-06,Chicago Fire,Away,1,28,Kacper Przybyłko,0.34,0.27,Saved,12,Left Foot,,Kacper Przybyłko,Take-On,Xherdan Shaqiri,Pass (Live)
2022-08-06,Chicago Fire,Away,1,36,Chris Mueller,0.03,,Blocked,28,Right Foot,,Kacper Przybyłko,Pass (Live),,
2022-08-06,Chicago Fire,Away,2,52,Kacper Przybyłko,0.09,0.21,Goal,18,Left Foot,,Xherdan Shaqiri,Pass (Live),Federico Navarro,Pass (Live)
2022-08-06,Chicago Fire,Away,2,54,Kacper Przybyłko,0.20,,Woodwork,16,Right Foot,,Xherdan Shaqiri,Pass (Live),Mauricio Pineda,Pass (Live)
2022-08-06,Chicago Fire,Away,2,60,Xherdan Shaqiri,0.04,,Off Target,15,Left Foot,,Xherdan Shaqiri,Take-On,Jairo Torres,Pass (Live)
2022-08-06,Chicago Fire,Away,2,81,Chris Mueller,0.19,0.13,Saved,10,Right Foot,,Chris Mueller,Take-On,,
2022-08-06,Chicago Fire,Away,2,89,Xherdan Shaqiri,0.07,,Blocked,21,Left Foot,,Fabian Herbers,Pass (Live),Brian Gutiérrez,Pass (Live)
2022-08-06,Columbus Crew,Home,1,2,Artur,0.01,,Blocked,31,Right Foot,,Luis Díaz,Fouled,Steven Moreira,Pass (Live)
2022-08-06,Columbus Crew,Home,1,8,Lucas Zelarayán,0.02,,Off Target,28,Right Foot,,Luis Díaz,Pass (Live),Lucas Zelarayán,Pass (Dead)
2022-08-06,Columbus Crew,Home,1,9,Cucho,0.05,0.26,Saved,28,Right Foot,,Cucho,Take-On,Miloš Degenek,Pass (Live)
2022-08-06,Columbus Crew,Home,1,11,Luis Díaz,0.02,,Blocked,27,Left Foot,,Steven Moreira,Pass (Live),Artur,Pass (Live)
2022-08-06,Columbus Crew,Home,1,20,Cucho,0.04,0.13,Goal,12,Right Foot,,Luis Díaz,Pass (Live),Lucas Zelarayán,Pass (Live)
2022-08-06,Columbus Crew,Home,1,27,Lucas Zelarayán,0.07,0.43,Goal,20,Left Foot,,Luis Díaz,Pass (Live),,
2022-08-06,Columbus Crew,Home,1,31,Cucho,0.04,,Off Target,21,Left Foot,,Cucho,Take-On,Derrick Etienne,Pass (Live)
2022-08-06,Columbus Crew,Home,1,38,Lucas Zelarayán,0.03,,Off Target,22,Right Foot,,Steven Moreira,Pass (Live),Lucas Zelarayán,Pass (Live)
2022-08-06,Columbus Crew,Home,1,43,Cucho,0.06,,Woodwork,25,Right Foot,,Artur,Pass (Live),,
2022-08-06,Columbus Crew,Home,1,45,Lucas Zelarayán,0.02,,Off Target,30,Right Foot,,Cucho,Pass (Live),Steven Moreira,Pass (Live)
2022-08-06,Columbus Crew,Home,2,52,Lucas Zelarayán,0.03,,Off Target,22,Right Foot,,Cucho,Pass (Live),Lucas Zelarayán,Pass (Live)
2022-08-06,Columbus Crew,Home,2,62,Derrick Etienne,0.03,0.05,Saved,21,Right Foot,,Miloš Degenek,Pass (Live),Miloš Degenek,Tackle
2022-08-06,Columbus Crew,Home,2,68,Lucas Zelarayán,0.04,0.16,Saved,22,Right Foot,,Aidan Morris,Pass (Live),Luis Díaz,Pass (Live)
2022-08-06,Columbus Crew,Home,2,68,Cucho,0.04,,Off Target,10,Head,,Lucas Zelarayán,Pass (Live),Lucas Zelarayán,Shot
2022-08-06,Columbus Crew,Home,2,75,Lucas Zelarayán,0.06,,Blocked,27,Right Foot,Free kick,Derrick Etienne,Fouled,Aidan Morris,Tackle
2022-08-06,Columbus Crew,Home,2,75,Lucas Zelarayán,0.04,0.24,Goal,10,Right Foot,Volley,Steven Moreira,Pass (Live),Lucas Zelarayán,Pass (Live)
2022-08-06,NYCFC,Away,1,6,Gabriel Pereira,0.05,0.33,Saved,22,Left Foot,,Gabriel Pereira,Take-On,Thiago Martins,Pass (Dead)
2022-08-06,NYCFC,Away,1,13,Héber,0.03,,Blocked,21,Left Foot,,Santiago Rodríguez,Pass (Live),Alexander Callens,Pass (Live)
2022-08-06,NYCFC,Away,1,36,Gabriel Pereira,0.74,0.90,Saved,6,Right Foot,,Héber,Pass (Live),Talles Magno,Pass (Live)
2022-08-06,NYCFC,Away,1,36,Gabriel Pereira,0.67,,Off Target,3,Head,,Gabriel Pereira,Shot,,
2022-08-06,NYCFC,Away,1,40,Santiago Rodríguez,0.04,,Off Target,27,Right Foot,Free kick,Talles Magno,Fouled,Nicolás Acevedo,Pass (Live)
2022-08-06,NYCFC,Away,1,45+4,Alexander Callens,0.01,,Off Target,5,Left Foot,Volley,Alfredo Morales,Pass (Live),Nicolás Acevedo,Pass (Live)
2022-08-06,NYCFC,Away,2,55,Nicolás Acevedo,0.05,0.45,Saved,20,Right Foot,,,,,
2022-08-06,NYCFC,Away,2,55,Alfredo Morales,0.04,,Blocked,27,Left Foot,,Santiago Rodríguez,Pass (Live),Talles Magno,Pass (Live)
2022-08-06,NYCFC,Away,2,64,Gabriel Pereira,0.03,0.24,Goal,25,Left Foot,Deflected,Santiago Rodríguez,Pass (Live),Nicolás Acevedo,Pass (Live)
2022-08-06,NYCFC,Away,2,67,Maximiliano Moralez,0.26,0.41,Saved,17,Left Foot,,Maximiliano Moralez,Tackle,,
2022-08-06,NYCFC,Away,2,85,Thiago,0.04,,Blocked,24,Right Foot,,Maximiliano Moralez,Pass (Live),Santiago Rodríguez,Pass (Live)
2022-08-06,NYCFC,Away,2,89,Alfredo Morales,0.01,,Off Target,10,Head,,Maximiliano Moralez,Pass (Dead),Thiago,Pass (Live)
2022-08-06,NYCFC,Away,2,90+7,Alfredo Morales,0.03,,Blocked,16,Right Foot,,Maximiliano Moralez,Pass (Live),Nicolás Acevedo,Pass (Live)
2022-08-06,CF Montréal,Home,1,4,Romell Quioto,0.05,,Blocked,15,Right Foot,,Djordje Mihailovic,Tackle,Kamal Miller,Pass (Live)
2022-08-06,CF Montréal,Home,1,5,Romell Quioto,0.19,0.45,Goal,6,Left Foot,Volley,Samuel Piette,Pass (Live),Joel Waterman,Pass (Live)
2022-08-06,CF Montréal,Home,1,19,Mason Toye,0.11,,Blocked,9,Head,,Samuel Piette,Pass (Live),Romell Quioto,Pass (Live)
2022-08-06,CF Montréal,Home,1,21,Romell Quioto (pen),0.79,0.98,Goal,13,Right Foot,,,Fouled,Mason Toye,Shot
2022-08-06,CF Montréal,Home,1,45+2,Mason Toye,0.22,,Off Target,5,Head,,Kamal Miller,Pass (Live),Lassi Lappalainen,Pass (Live)
2022-08-06,CF Montréal,Home,2,46,Joel Waterman,0.03,,Off Target,13,Head,,Djordje Mihailovic,Pass (Dead),,
2022-08-06,CF Montréal,Home,2,47,Kamal Miller,0.12,,Off Target,9,Head,,Djordje Mihailovic,Pass (Dead),Djordje Mihailovic,Pass (Live)
2022-08-06,CF Montréal,Home,2,49,Mason Toye,0.07,0.08,Saved,22,Left Foot,,Joel Waterman,Pass (Live),Samuel Piette,Pass (Live)
2022-08-06,CF Montréal,Home,2,50,Djordje Mihailovic,0.05,0.05,Saved,19,Left Foot,,Kamal Miller,Pass (Live),Rudy Camacho,Pass (Live)
2022-08-06,CF Montréal,Home,2,52,Romell Quioto,0.02,,Blocked,15,Right Foot,Volley,Lassi Lappalainen,Pass (Live),Kamal Miller,Pass (Live)
2022-08-06,CF Montréal,Home,2,63,Rudy Camacho,0.10,0.63,Saved,9,Other,,Djordje Mihailovic,Pass (Dead),Joaquín Torres,Pass (Live)
2022-08-06,CF Montréal,Home,2,80,Kei Kamara,0.02,,Blocked,21,Right Foot,,Djordje Mihailovic,Pass (Live),Lassi Lappalainen,Pass (Live)
2022-08-06,CF Montréal,Home,2,81,Alistair Johnston,0.06,,Off Target,8,Head,,Lassi Lappalainen,Pass (Live),Joaquín Torres,Pass (Live)
2022-08-06,Inter Miami,Away,1,2,Jean Mota,0.01,,Off Target,34,Left Foot,,Bryce Duke,Pass (Live),Jean Mota,Pass (Live)
2022-08-06,Inter Miami,Away,1,6,Gonzalo Higuaín,0.20,0.41,Goal,15,Left Foot,,Alejandro Pozuelo,Pass (Live),Bryce Duke,Pass (Live)
2022-08-06,Inter Miami,Away,1,25,Gonzalo Higuaín,0.03,,Off Target,27,Right Foot,,Jean Mota,Pass (Live),Jean Mota,Take-On
2022-08-06,Inter Miami,Away,1,34,Robert Taylor,0.02,,Blocked,31,Right Foot,,Jean Mota,Pass (Live),Robert Taylor,Pass (Live)
2022-08-06,Inter Miami,Away,2,56,Gregore,0.02,0.11,Saved,30,Right Foot,,Alejandro Pozuelo,Pass (Live),Bryce Duke,Pass (Live)
2022-08-06,Inter Miami,Away,2,79,Emerson Rodríguez,0.12,0.11,Saved,13,Right Foot,Deflected,Joevin Jones,Pass (Live),Drake Callender,Pass (Live)
2022-08-06,Inter Miami,Away,2,79,Emerson Rodríguez,0.11,,Blocked,11,Right Foot,,Emerson Rodríguez,Shot,,
2022-08-06,Inter Miami,Away,2,79,Emerson Rodríguez,0.11,0.26,Goal,13,Right Foot,,Emerson Rodríguez,Shot,,
2022-08-06,D.C. United,Home,1,24,Kimarni Smith,0.02,0.11,Saved,20,Right Foot,,Rafael Romo,Pass (Live),Tony Alfaro,Pass (Live)
2022-08-06,D.C. United,Home,2,49,Taxiarchis Fountas,0.06,0.16,Saved,24,Right Foot,Volley,Martín Rodríguez,Fouled,Taxiarchis Fountas,Pass (Dead)
2022-08-06,D.C. United,Home,2,73,Taxiarchis Fountas,0.23,,Off Target,12,Head,,Chris Durkin,Pass (Live),Andy Najar,Pass (Live)
2022-08-06,D.C. United,Home,2,74,Taxiarchis Fountas,0.02,,Off Target,28,Left Foot,,Tony Alfaro,Pass (Live),Steve Birnbaum,Pass (Live)
2022-08-06,NY Red Bulls,Away,1,9,Omir Fernandez,0.03,,Blocked,15,Right Foot,,Lewis Morgan,Pass (Live),John Tolkin,Pass (Live)
2022-08-06,NY Red Bulls,Away,1,13,Cristian Cásseres Jr.,0.01,,Blocked,18,Right Foot,Volley,Sean Nealis,Pass (Live),Dylan Nealis,Pass (Live)
2022-08-06,NY Red Bulls,Away,1,19,Lewis Morgan,0.16,,Blocked,19,Right Foot,,Dru Yearwood,Pass (Live),Dru Yearwood,Tackle
2022-08-06,NY Red Bulls,Away,1,23,Lewis Morgan,0.03,,Off Target,18,Left Foot,Volley,Cristian Cásseres Jr.,Pass (Live),Cameron Harper,Pass (Live)
2022-08-06,NY Red Bulls,Away,1,31,Cameron Harper,0.08,,Off Target,24,Left Foot,,Cristian Cásseres Jr.,Pass (Live),John Tolkin,Tackle
2022-08-06,NY Red Bulls,Away,1,45+1,John Tolkin,0.00,,Off Target,65,Left Foot,Free kick,Lewis Morgan,Fouled,Aaron Long,Pass (Live)
2022-08-06,NY Red Bulls,Away,1,45+5,Tom Barlow,0.09,,Blocked,6,Right Foot,,Cameron Harper,Pass (Live),Tom Barlow,Pass (Live)
2022-08-06,NY Red Bulls,Away,2,47,Luquinhas,0.05,0.04,Saved,18,Right Foot,,John Tolkin,Pass (Live),Lewis Morgan,Pass (Live)
2022-08-06,NY Red Bulls,Away,2,51,Lewis Morgan,0.10,,Blocked,12,Right Foot,,Cameron Harper,Pass (Live),Luquinhas,Pass (Live)
2022-08-06,NY Red Bulls,Away,2,56,Luquinhas,0.07,,Off Target,22,Left Foot,,Patryk Klimala,Pass (Live),Dylan Nealis,Pass (Dead)
2022-08-06,NY Red Bulls,Away,2,57,John Tolkin,0.02,,Blocked,25,Left Foot,,Cristian Cásseres Jr.,Pass (Live),Patryk Klimala,Pass (Live)
2022-08-06,NY Red Bulls,Away,2,63,Patryk Klimala,0.06,,Off Target,12,Right Foot,,Luquinhas,Pass (Live),Dru Yearwood,Pass (Live)
2022-08-06,NY Red Bulls,Away,2,86,Patryk Klimala,0.04,,Blocked,26,Right Foot,,John Tolkin,Pass (Live),Patryk Klimala,Pass (Live)
2022-08-06,FC Cincinnati,Home,1,2,Brenner,0.19,,Off Target,8,Head,,Obinna Nwobodo,Pass (Live),Alvas Powell,Pass (Live)
2022-08-06,FC Cincinnati,Home,1,8,Brenner,0.18,0.19,Saved,36,Right Foot,,Luciano Acosta,Pass (Live),Brenner,Pass (Live)
2022-08-06,FC Cincinnati,Home,1,10,Brenner,0.04,,Blocked,14,Right Foot,,Luciano Acosta,Pass (Live),Brandon Vazquez,Pass (Live)
2022-08-06,FC Cincinnati,Home,1,22,Luciano Acosta,0.04,0.30,Saved,29,Right Foot,Free kick,Luciano Acosta,Fouled,Junior Moreno,Pass (Live)
2022-08-06,FC Cincinnati,Home,1,28,Álvaro Barreal,0.03,0.23,Saved,30,Left Foot,Free kick,Luciano Acosta,Fouled,Obinna Nwobodo,Pass (Live)
2022-08-06,FC Cincinnati,Home,2,50,Brandon Vazquez,0.23,0.73,Goal,8,Left Foot,,Álvaro Barreal,Pass (Live),Luciano Acosta,Pass (Live)
2022-08-06,FC Cincinnati,Home,2,55,Brenner,0.18,0.38,Goal,12,Right Foot,,Luciano Acosta,Pass (Live),Luciano Acosta,Take-On
2022-08-06,FC Cincinnati,Home,2,59,Luciano Acosta,0.20,,Woodwork,13,Right Foot,,Nick Hagglund,Pass (Live),Geoff Cameron,Pass (Live)
2022-08-06,FC Cincinnati,Home,2,68,Brandon Vazquez,0.21,0.48,Saved,10,Right Foot,Volley,Álvaro Barreal,Pass (Live),Luciano Acosta,Pass (Live)
2022-08-06,FC Cincinnati,Home,2,68,Brenner,0.10,,Blocked,20,Right Foot,,Junior Moreno,Pass (Live),Luciano Acosta,Pass (Live)
2022-08-06,FC Cincinnati,Home,2,69,Nick Hagglund,0.06,,Off Target,12,Head,,Álvaro Barreal,Pass (Dead),Brenner,Fouled
2022-08-06,FC Cincinnati,Home,2,71,Álvaro Barreal,0.13,0.44,Goal,14,Right Foot,,Álvaro Barreal,Take-On,Luciano Acosta,Pass (Live)
2022-08-06,FC Cincinnati,Home,2,75,Brandon Vazquez,0.08,,Off Target,8,Head,,Luciano Acosta,Pass (Dead),Luciano Acosta,Fouled
2022-08-06,Philadelphia,Away,1,18,José Andrés Martínez,0.03,,Off Target,30,Right Foot,,Kai Wagner,Pass (Live),Leon Flach,Pass (Live)
2022-08-06,Philadelphia,Away,1,20,Mikael Uhre,0.03,,Off Target,15,Right Foot,,Olivier Mbaizo,Pass (Live),Alejandro Bedoya,Pass (Live)
2022-08-06,Philadelphia,Away,1,26,Jakob Glesnes,0.05,,Off Target,31,Right Foot,Free kick,Julián Carranza,Fouled,Alejandro Bedoya,Pass (Live)
2022-08-06,Philadelphia,Away,1,32,Jack Elliott,0.21,,Off Target,5,Head,,Kai Wagner,Pass (Dead),Julián Carranza,Pass (Live)
2022-08-06,Philadelphia,Away,1,45+2,Jakob Glesnes,0.08,,Blocked,15,Left Foot,,Kai Wagner,Pass (Dead),Dániel Gazdag,Pass (Live)
2022-08-06,Philadelphia,Away,2,49,Olivier Mbaizo,0.04,,Off Target,30,Right Foot,,,,,
2022-08-06,Philadelphia,Away,2,52,Mikael Uhre,0.06,,Off Target,10,Head,,Kai Wagner,Pass (Live),José Andrés Martínez,Pass (Live)
2022-08-06,Philadelphia,Away,2,57,Dániel Gazdag,0.13,0.31,Saved,5,Right Foot,,,,,
2022-08-06,Philadelphia,Away,2,57,Alejandro Bedoya,0.02,,Off Target,12,Right Foot,,Dániel Gazdag,Shot,,
2022-08-06,Philadelphia,Away,2,61,Jakob Glesnes,0.02,,Blocked,19,Right Foot,Volley,Olivier Mbaizo,Pass (Live),Alejandro Bedoya,Pass (Live)
2022-08-06,Philadelphia,Away,2,66,Jack McGlynn,0.05,,Off Target,24,Left Foot,,Kai Wagner,Pass (Dead),Mikael Uhre,Fouled
2022-08-06,Philadelphia,Away,2,75,Cory Burke,0.35,,Off Target,6,Left Foot,,Olivier Mbaizo,Pass (Live),Alejandro Bedoya,Pass (Live)
2022-08-06,Philadelphia,Away,2,77,Paxten Aaronson,0.07,0.24,Goal,21,Left Foot,Deflected,Cory Burke,Pass (Live),Paxten Aaronson,Pass (Live)
2022-08-06,Philadelphia,Away,2,80,Jack McGlynn,0.07,,Off Target,27,Left Foot,Free kick,Dániel Gazdag,Fouled,José Andrés Martínez,Pass (Live)
2022-08-06,Philadelphia,Away,2,87,Cory Burke,0.04,,Off Target,27,Right Foot,,Cory Burke,Take-On,Cory Burke,Take-On
2022-08-05,Vancouver,Home,1,13,Ryan Gauld,0.17,0.09,Saved,16,Right Foot,,Pedro Vite,Pass (Live),Pedro Vite,Pass (Live)
2022-08-05,Vancouver,Home,1,21,Julian Gressel,0.03,,Off Target,11,Right Foot,Volley,Ryan Raposo,Pass (Live),Ryan Gauld,Pass (Live)
2022-08-05,Vancouver,Home,1,27,Ryan Raposo,0.02,,Off Target,27,Right Foot,,Julian Gressel,Pass (Live),Tosaint Ricketts,Pass (Live)
2022-08-05,Vancouver,Home,1,38,Ryan Raposo,0.02,,Off Target,30,Right Foot,,Russell Teibert,Pass (Live),Ryan Raposo,Pass (Live)
2022-08-05,Vancouver,Home,2,54,Ryan Gauld,0.03,,Off Target,24,Left Foot,,Ryan Gauld,Pass (Live),Javain Brown,Pass (Live)
2022-08-05,Vancouver,Home,2,59,Lucas Cavallini,0.08,,Off Target,17,Right Foot,,Ryan Gauld,Pass (Live),Ryan Raposo,Pass (Live)
2022-08-05,Vancouver,Home,2,63,Julian Gressel,0.14,0.07,Saved,11,Right Foot,Volley,Ryan Gauld,Pass (Live),Lucas Cavallini,Pass (Live)
2022-08-05,Vancouver,Home,2,63,Ryan Gauld,0.05,,Blocked,25,Right Foot,,Russell Teibert,Pass (Live),Julian Gressel,Pass (Live)
2022-08-05,Vancouver,Home,2,66,Russell Teibert,0.08,,Off Target,28,Left Foot,,Ryan Gauld,Pass (Live),Michael Baldisimo,Pass (Live)
2022-08-05,Vancouver,Home,2,75,Lucas Cavallini,0.05,,Off Target,10,Head,,Ryan Raposo,Pass (Live),Julian Gressel,Pass (Live)
2022-08-05,Vancouver,Home,2,88,Ali Ahmed,0.04,,Blocked,13,Right Foot,,Julian Gressel,Pass (Live),Jake Nerwinski,Pass (Live)
2022-08-05,Vancouver,Home,2,88,Simon Becher,0.27,0.96,Goal,6,Right Foot,,Ali Ahmed,Shot,,
2022-08-05,Vancouver,Home,2,90+2,Lucas Cavallini,0.06,0.03,Goal,15,Left Foot,,Ranko Veselinović,Pass (Live),,
2022-08-05,Dynamo FC,Away,1,6,Fafà Picault,0.41,0.90,Goal,6,Right Foot,Volley,Sam Junqua,Pass (Live),Steve Clark,Pass (Live)
2022-08-05,Dynamo FC,Away,1,15,Darwin Cerén,0.02,,Off Target,30,Right Foot,Volley,Fafà Picault,Fouled,Sam Junqua,Pass (Live)
2022-08-05,Dynamo FC,Away,1,18,Fafà Picault,0.03,,Blocked,22,Right Foot,Deflected,Darwin Cerén,Pass (Live),Zarek Valentin,Pass (Live)
2022-08-05,Dynamo FC,Away,1,20,Darwin Cerén,0.07,,Off Target,23,Right Foot,,Þorleifur Úlfarsson,Pass (Live),Darwin Quintero,Pass (Live)
2022-08-05,Dynamo FC,Away,1,24,Fafà Picault,0.15,0.21,Saved,10,Left Foot,,Darwin Quintero,Pass (Live),Sebastián Ferreira,Pass (Live)
2022-08-05,Dynamo FC,Away,1,45,Þorleifur Úlfarsson,0.05,,Blocked,16,Right Foot,,Sebastián Ferreira,Pass (Live),Darwin Quintero,Pass (Live)
2022-08-05,Dynamo FC,Away,2,60,Þorleifur Úlfarsson,0.09,0.35,Saved,12,Left Foot,Deflected,Þorleifur Úlfarsson,Take-On,Darwin Quintero,Pass (Live)
